Fecha,Tasa_efectiva_promedio_ponderada,Montos_desembolsados,Numero_de_creditos_desembolsados,Plazo
45254,5,94000000,1,4
45247,15.25,331254000,1,4
45226,18.75,190401820,1,4
45240,17.32,57800000,1,4
45275,17.95,280000000,1,3
45198,9.13,535567670,5,5
45240,14.98,223930000,1,3
44967,22.84,165000000,1,4
45198,18.23,81000000,3,1
45212,15.12,120000000,1,4
45289,17.6,180000000,1,4
45198,15.53,53270000,1,4
45226,17.74,16500000,1,4
45254,14,86800000,1,5
45030,17.36,2721835320,9,3
45219,16.95,349000000,1,4
45093,20.58,140000000,1,4
45219,14,97385200,1,3
45282,15.95,18000000,1,3
45247,21,52480000,1,4
45226,16.85,336000000,1,4
45219,14,105103100,1,4
45198,19.3,29000000,1,1
45016,12.75,140000000,2,3
45093,18.26,1066646500,3,4
45233,18.23,427458000,2,4
45135,16.5,296551550,3,4
45289,13.25,116500000,1,4
45275,21.23,58500000,1,3
45016,17.25,139055000,2,3
45289,19.7,80000000,1,4
45205,14.3,118700000,1,4
45219,18.05,215599360,1,3
45261,16.55,200000000,1,4
44946,17.35,67699680,1,2
45233,18.05,81500000,2,3
45289,18.31,41300000,3,3
45219,15.12,92971000,1,5
45275,16.05,118060000,1,4
45226,18.31,41270000,3,1
45289,17.6,154000000,1,4
45212,19.35,125000000,1,1
45198,18,300000000,1,2
45044,20.15,40000000,1,1
45205,18.05,746000000,1,4
45212,19.3,15000000,1,3
45254,16.55,224000000,1,4
45247,17.6,210467600,1,3
45289,18.95,102000000,1,4
45268,17.6,116763300,1,4
45205,16.45,42800000,1,4
45247,17.55,400000000,1,4
45275,17.2,40000000,1,3
45275,17.6,194000000,1,4
45282,22.84,90000000,1,3
45282,7.7,51870000,1,5
45212,18.45,277970000,1,4
45282,17.5,65000000,1,4
45170,16.85,2450316840,18,3
45219,17.25,409869600,1,4
45275,14.18,121800000,1,4
45289,16.15,117000000,1,4
45198,5.8,200000000,1,5
45247,16.55,154100000,1,4
45233,19.35,46500000,1,1
45240,14,64400000,1,4
45198,17.99,390400000,2,4
45289,14.98,628462330,2,4
45268,15.95,10900000,1,3
45198,17.6,449962000,1,4
45268,17.66,108000000,1,3
45268,18.45,250000000,1,3
45296,17.6,150000000,1,1
45037,17.73,60000000,1,3
45233,19.35,150000000,1,3
45275,16.24,391000000,1,4
45261,15.5,76000000,1,3
45233,17.74,128063100,1,5
45261,18.75,143920000,1,3
45254,16.55,250000000,1,4
45142,17.52,389000000,3,3
45254,13.25,60000000,1,3
45198,18.02,87000000,1,4
45247,14,266052800,4,4
45212,17.7,15000000,1,4
45282,8.7,419800000,1,5
45079,16.8,944800000,11,1
45296,15,191589200,1,4
45254,14.3,88000000,1,4
45261,19.85,35200000,1,4
45205,18.05,56740000,2,3
45282,16.87,650000000,2,3
45296,9,85783752,1,5
45219,18.16,261450000,1,4
45247,19.3,80000000,1,3
45289,16.86,3155900000,7,4
45275,17.6,100000000,1,1
45261,14,66152520,1,4
45275,5,412089090,4,5
45233,10.37,115000000,1,4
45212,14,60224200,1,4
45219,23.8,47000000,1,3
45275,5,258972936,3,4
45205,16.75,121800000,1,3
45233,16.15,87500000,1,4
45268,19.35,37000000,1,2
45254,18.05,220000000,1,3
45198,16,60000000,1,3
45135,16.1,18582000,1,2
45296,17.05,112000000,1,4
45254,5,25100000,1,4
45282,12.54,50000000,1,3
45261,17.6,146577810,1,4
45205,18.58,98000000,1,5
45177,17.65,60000000,1,1
45275,18.05,45888064,1,3
45198,19.23,125231800,1,3
45261,5,571081050,5,5
45044,20.91,272560000,3,3
45254,13.25,66600000,1,4
45289,17.05,333980000,1,4
45268,13.53,288940520,3,4
45219,17.88,40000000,1,4
45226,10.56,106000000,1,5
45233,8.8,125700000,2,5
45233,16.64,219000000,2,3
45093,17.25,20000000,1,3
45205,16.75,94046000,1,4
45205,14.03,68800000,1,4
45226,19.35,112000000,1,3
45289,18.05,20000000,1,1
45296,17.5,73798246,1,4
45212,14.3,243600000,2,4
45247,17.6,77800000,1,1
45226,14,60300000,1,4
45226,19.15,30000000,1,3
45282,14,37110000,1,4
45198,16.77,230000000,1,3
45268,13.25,80200000,1,4
45107,21.15,249900000,2,5
45009,18.79,307100000,2,4
45254,5,131500000,2,4
45275,16.35,137021770,1,4
45205,14.18,126748000,2,4
45254,17.32,34255780,1,5
45240,19.3,53000000,1,3
45240,16.06,254000000,2,3
45205,18.05,330181000,1,4
45247,14,79400000,1,4
45233,16.85,220000000,1,3
45268,13.25,41800000,1,4
45261,14,588898980,5,4
45254,14,27600000,1,4
45275,14.71,120158542,3,3
45247,16,35000000,1,3
45240,14,118000000,1,4
45296,15.12,96526500,1,5
45023,18.8,1685926100,6,4
45261,18.8,50000000,1,4
45289,17.6,103100000,1,4
45177,19.5,336000000,2,5
45275,21.85,3327547,1,3
45240,14,64334650,1,5
45275,14,219240000,2,4
45247,17.55,150000000,1,4
45226,14.52,215000000,1,3
45198,17.15,821404080,1,3
45219,12.62,92000000,1,4
45233,17.98,230100000,1,4
44939,21.32,50348990,1,3
45282,16.35,109000000,1,4
45282,14,80000000,1,4
45219,9.3,89000000,1,5
45282,5,62500000,1,4
45205,17.78,152000000,2,3
45065,18.16,188000000,1,1
45261,17.4,169999980,1,4
45261,9.1,150100000,1,4
45268,7.6,59160000,1,5
45212,18.35,171575600,1,4
45275,16.85,196687531,1,4
45233,17.74,29300000,1,4
45254,9.75,63272930,1,4
45135,12.75,100000000,1,3
45240,16.77,280000000,1,4
45289,5,138600000,1,5
45233,4.99,126300000,1,3
45268,9.2,207200000,1,5
45282,18.2,871373000,4,3
45226,13.91,181448500,3,4
45226,17.55,119000000,1,4
45219,18.16,49800000,1,5
45198,17.24,270000000,1,4
45289,14.03,161000000,1,4
45254,16.14,128880000,3,5
45282,15.7,70000000,1,4
45289,19,173000000,1,5
45275,15.25,85000000,1,4
45198,13.25,90000000,1,3
45289,16.57,1252228760,7,4
45233,17.6,130000000,1,4
45240,18.75,131000000,1,4
45226,17.6,161000000,1,4
45240,5,108460000,1,5
45205,14,79398580,1,4
45093,17.88,2986983220,18,5
45247,16.55,38000000,1,2
45205,14,125200000,1,4
45261,13.49,101850000,1,3
45268,14.03,147000000,1,4
45268,14,98720000,1,5
45233,19.09,321300000,1,4
45275,18.75,180000000,1,3
45240,19.3,20000000,1,1
45254,18.45,105000000,1,4
45254,8.8,71258240,1,5
45212,15.3,207640000,2,4
45289,14,139500000,2,4
45198,4.01,67990150,1,5
45275,16.27,235000000,2,3
45261,8.8,76000000,1,5
45282,5,100491200,1,5
45275,15.5,47000000,1,3
45282,18.23,240000000,2,4
45268,19.35,50000000,1,3
45198,14,53300000,1,4
45296,17.88,130000000,1,5
44967,21.34,95000000,1,5
45296,18.86,55000000,1,5
45254,14.98,300000000,1,3
45205,14,55600000,1,4
45023,18.01,743076450,3,3
45233,19.35,50000000,1,3
45142,18.67,1757713540,24,3
45233,17,50000000,1,3
45163,22.57,103633090,1,4
45233,19.1,100000000,1,4
45254,14,86000000,1,3
45268,17.81,50080000,4,4
45240,14,198900000,2,3
45198,13.25,105000000,1,4
45233,17.32,43590000,1,5
45282,15.75,88765000,1,4
45212,18.05,205000000,1,4
45240,5,55368720,1,4
45261,14,70000000,1,3
45275,5.75,72168122,1,5
45233,5,58000000,1,4
45198,5,115000000,1,3
45198,14,97300000,1,4
45226,16.49,113773390,1,4
45240,15.84,80000000,1,3
45282,13.6,534488000,6,3
45261,17.55,620330000,2,4
45240,15.57,95369220,2,4
45275,14,217728000,2,4
45268,15.5,65000000,1,3
45247,18.55,44193910,1,3
45205,7.5,88500000,1,4
45254,14,94500000,1,4
45219,14,62200000,1,4
45205,14,82541250,1,4
45198,17.9,97000000,1,3
45289,14,138697000,2,4
45275,14.79,2282226828,34,5
45296,15.15,58947949,1,4
45205,19.15,80000000,1,3
45212,16,916320000,1,4
45268,14,72533020,1,3
45289,7.6,89091000,1,5
45275,17.6,280000000,1,4
45212,17,80000000,1,3
45289,7.7,67000000,1,5
44967,22.48,140000000,1,3
45275,19.3,15310000,1,2
45282,17.88,12300000,1,4
45275,14,92700000,1,4
45240,16.75,81000000,1,3
45107,20.86,1311246000,3,4
45282,19.99,45000000,1,5
45219,10.56,122498000,1,4
45198,5.65,115000000,1,5
44953,17.74,410300000,3,5
45254,19.35,100000000,1,3
45240,16.9,45000000,1,3
45198,16.63,277500000,1,4
45268,17.6,60000000,1,3
45261,19.51,184000000,1,4
45156,16.91,3720000000,3,5
45198,19.35,130000000,1,3
45233,6.56,161000000,1,5
45268,17.46,829600000,1,5
45289,15.49,164741000,2,4
45233,14,65000000,1,4
45275,17.37,156200000,2,4
45198,14,85400000,1,4
45233,15.46,78300000,1,4
45289,6.9,136500000,1,4
45240,5,83464000,1,5
45268,9.8,94600000,1,4
45240,8.6,76800000,1,5
45219,15.12,57000000,1,5
45212,17.75,108500000,1,4
45247,17.49,208770000,2,3
45261,14,103000000,1,4
45254,10.4,231525000,1,5
45205,15.25,27000000,1,4
45282,17.6,323372170,2,3
45240,7.31,121947700,1,4
45233,8.8,119500000,1,5
45261,5,245295000,3,5
45233,9.42,137155780,2,5
45268,14,105080000,1,4
45254,19.35,20000000,1,3
45233,17.6,259233100,1,4
45226,14,800000000,1,4
45198,18.45,264126400,2,4
45289,16.9,30000000,1,1
45037,16.83,1535693060,18,3
45058,19.86,292900000,1,5
45058,19.14,283660000,2,4
45282,7.31,168700000,1,4
45289,17.87,481376000,1,4
45247,5,309417560,4,4
45261,5,65295000,1,5
45240,13.25,110791200,1,3
45233,18.45,119000000,1,4
45198,16.75,71400000,1,4
45191,15.94,50000000,2,2
45254,14,105000000,1,4
44988,17.34,288000000,14,1
45289,14.92,120428000,1,3
45058,17.98,1154868900,5,4
45289,5,81700000,1,4
45275,18.58,222272737,1,5
45226,15.25,71000000,1,5
45212,18.35,426900000,2,4
45219,17.6,317800000,1,4
45072,21.45,398963600,2,5
45058,21.65,95500000,1,5
45114,16.97,501067000,3,4
45261,14,79460950,1,4
45219,5.96,54000000,1,4
45275,14,272527277,4,5
45205,15.5,20000000,1,4
45296,16.6,246264814.3,3,3
45247,18.05,215900000,1,4
45254,16.15,204000000,1,4
45226,18.45,35000000,1,1
45219,16.75,20000000,1,4
45261,5,97380700,1,5
45275,18.55,10586124,1,2
45261,17.97,247711590,1,4
45261,16.55,397000000,1,4
45233,19.3,20000000,1,3
45289,6.82,452032000,1,5
45289,18.3,15000000,1,4
45163,17.05,80000000,1,3
45198,17.78,538000000,3,4
45289,13.25,80000000,1,4
45282,18.3,60000000,1,5
44946,17.55,205000000,1,4
45219,8.7,31200000,1,4
45212,17.74,10000000,1,2
45268,18.58,269402490,1,5
45233,13.4,246314910,3,4
44988,18.65,105000000,1,1
45289,16.05,25000000,1,1
45198,4.96,88000000,1,4
45289,15.8,89327980,1,4
45247,19,118188000,1,4
45268,17.6,178870000,1,3
45289,18.35,30000000,1,3
45247,17.25,500000000,1,4
45275,13.05,57473006,1,4
44946,17.1,44400000,1,4
45275,14,169499046,2,4
45289,21.06,15550000,1,3
45121,16.49,330000000,1,3
45219,18.55,12710000,1,3
45254,16.75,100000000,1,3
45268,14,99880000,1,4
44974,20.24,83356060,1,4
45205,18.05,392000000,1,4
45296,17.88,20500000,1,2
45296,15.75,90418060,1,4
45086,15.25,60000000,1,5
45198,17.55,146440000,1,4
45212,18.05,29000000,1,3
45296,18.05,112400000,1,4
45114,13.57,412604220,6,4
45282,19.35,12000000,1,1
45233,5.9,140000000,1,4
45296,19.75,313000000,1,3
45296,16.45,311768227,1,4
45282,17.87,570000000,1,4
45240,15.2,110000000,1,3
45205,18.5,80000000,1,3
45177,16.53,63700000,2,1
45205,17.88,20000000,1,2
45296,14,121800000,1,4
45254,18.55,25000000,1,3
45233,16.21,61000000,1,3
45226,17.2,78000000,1,3
45226,14,55298090,1,3
45261,14,52958640,1,4
45219,19.35,240000000,1,3
45282,16.05,20000000,1,3
45226,14,121800000,1,4
45219,16.21,51700000,1,5
45219,18.45,124660000,1,4
45254,17.6,80000000,1,4
45261,5,535691640,7,4
45142,17.05,121000000,1,3
44953,20.47,190395910,10,2
45275,15.75,120200000,1,4
45289,16.15,162000000,1,4
45275,14.3,70000000,1,4
45247,8.9,85000000,1,5
45261,16.45,126000000,1,4
45205,14,92000000,1,3
45275,15.5,291200000,1,3
45156,17.16,921767000,7,3
45275,14,408363683,4,4
45212,19.3,13000000,1,3
45233,17.55,516000000,1,4
45289,19.3,17600000,1,1
45198,17.17,140000000,1,4
45275,18.05,105210857,1,4
45261,14,60000000,1,3
45065,18.36,108000000,1,5
45219,13.72,69773000,1,4
45261,5,146454220,2,5
45289,15.75,130500000,1,4
45282,14,95100000,1,4
45177,17.55,509825550,2,1
45191,19.2,12000000,1,2
45275,14,52817957,1,5
45086,12.1,81000000,1,5
45198,16.45,20000000,1,4
45226,18,34000000,1,3
45226,14.3,91500000,1,4
45002,14,60000000,1,3
45282,17.05,232000000,1,4
45289,19.35,558000000,1,3
45198,17.15,95838090,1,4
45226,18.05,276300000,1,4
45240,15.12,106680000,1,4
45268,8.6,60000000,1,3
45275,14,1020161188,26,4
45275,12.62,92000000,1,4
45275,14,71086000,1,4
45205,19.3,10900000,1,3
45240,17.74,31300000,1,4
45268,6.07,156100000,1,5
45226,18.09,410500000,5,3
45086,20.16,353000000,2,4
45114,18,128000000,1,1
45282,17.35,100000000,1,1
45289,18.16,16665910,1,5
45205,16.8,122158320,1,4
45163,17.17,230000000,3,3
45282,16.59,281500000,2,4
45219,10,268000000,1,5
45289,16.9,23000000,1,1
45289,8.75,251093000,2,5
45051,25.52,150000000,1,3
45058,21.63,195000000,1,5
45275,16.39,662185528,2,4
45198,18.18,164550000,1,3
45233,10.41,82140000,1,4
45275,8.9,255578559,1,5
45261,8.8,70000000,1,5
45254,8.99,205000000,1,4
45219,9.25,100100000,1,4
45219,16.85,80000000,1,3
45289,14.3,132000000,1,4
45296,19.35,230000000,1,3
45275,17.6,180305801,1,4
45261,17,15000000,1,1
45268,14,239502000,3,5
45289,15.75,95000000,1,4
45282,14.59,59000000,2,5
45268,17.88,21300000,1,4
45282,7.6,94690000,1,5
45254,17.6,178895000,1,4
45212,10.45,110000000,1,5
45254,16.86,30000000,2,3
45282,8.7,58160000,1,5
45219,15.5,31500000,1,3
45044,20.41,80000000,1,3
45009,21.54,100000000,1,5
45282,14,40000000,1,4
45261,5,126000000,1,4
45282,14.05,60000000,1,3
45233,5,163000000,2,4
45191,18.08,198000000,1,5
45233,13.25,55687000,1,4
45282,8.7,339195000,1,5
45212,16.81,695100000,1,4
45016,20.23,887600000,3,5
45135,14.15,114000000,3,3
45079,19.23,369000000,2,4
44974,19.07,729393100,8,4
45205,5,66455780,1,4
45261,13.49,243000000,1,4
44946,15.15,94500000,1,3
45219,16.68,297700000,3,4
45282,14,38900000,1,5
45233,20.41,70000000,1,3
45219,17.88,27000000,1,2
45219,18.75,96151500,1,3
45233,17.35,15000000,1,1
45205,17.65,124900000,1,4
45240,16.55,282270470,1,4
45205,17.55,166400000,1,4
45198,14,84000000,1,3
45212,14,80200000,1,3
45247,9.3,73000000,1,5
45170,17.84,9160810460,46,4
45205,9.3,113000000,1,5
45079,19.17,631800000,4,4
45198,14,95999560,1,3
45191,17.58,280000000,3,3
45198,17.6,138500000,1,4
45247,5,117000000,1,5
45226,8.9,70300000,1,5
45212,19.3,25800000,1,3
45275,16.49,299603192,1,3
45296,17.45,114109000,1,4
45275,14,114970853,1,5
45233,8.8,63500000,1,5
45254,14,70000000,1,3
45275,15.9,26000000,1,3
45226,15.7,196000000,1,3
45198,17.35,50000000,1,4
45275,8.7,74800000,1,5
45282,19.35,40000000,1,3
45247,16.55,1190000000,1,3
45296,15.75,26812000,1,4
45233,17.04,184000000,1,4
44988,17.45,70000000,1,3
44960,20.63,642759250,3,3
45163,17.98,152829230,4,2
45289,15.84,55000000,1,3
45198,18.56,208492700,1,4
44946,18.84,194000000,3,2
45254,8.7,97000000,1,5
45233,5.8,160000000,1,4
45275,19.21,177616000,1,4
45107,19.97,248476000,4,3
45254,17.6,129447000,1,4
45282,5,86904000,1,5
45198,17.15,300000000,1,3
45226,14,55400000,1,4
45289,17.6,82000000,1,2
45240,17.35,10000000,1,3
45275,18.37,899587108,2,4
45254,16.26,691000000,2,4
45240,18.3,152354650,1,3
45254,17.65,550000000,1,4
45289,17.1,70000000,1,2
45233,15.9,30000000,1,3
45261,16.6,417500000,1,3
45233,13.66,220800000,2,4
45163,19.19,109830000,1,4
45275,14.38,297078014,4,3
45086,13.12,649500000,5,4
45289,14,60915000,1,4
45212,8.86,99858000,1,4
45275,18.74,119427936,1,3
45205,16.75,20000000,1,4
45275,9.3,88999236,1,5
45275,14.62,75103338,2,3
45233,18.5,75000000,1,3
44988,12.75,85000000,1,3
45282,17.49,349850000,2,3
45226,14,70000000,1,4
45198,16.21,98000000,1,4
45212,17.32,100000000,1,4
45282,5,119590000,1,4
45289,16,16000000,1,3
45205,14,73508000,1,3
45233,21.15,560000000,2,5
45128,20.73,52415000,1,5
45198,14,282725000,3,4
45128,17.74,80000000,1,3
45240,21.85,70000000,1,3
45226,14,100100000,1,4
45254,16.85,50000000,1,1
45233,18.86,185500000,1,5
45275,16.35,145000000,1,4
45233,13.25,162400000,1,4
45212,16.75,13400000,1,4
45023,23.83,103558000,1,3
45282,7.5,75081900,1,3
45282,20.35,45000000,1,4
45289,14,78820000,1,4
45233,15.55,119521000,2,3
45198,19.35,158000000,1,3
44946,21.57,70000000,1,4
45254,19.99,41000000,1,2
45275,15.75,85198177,1,4
45009,19.7,192500000,1,3
45275,15.38,3426757294,40,4
45226,15.39,183000000,1,5
45289,17.25,230000000,1,3
45156,18.12,780000000,5,3
45254,18.58,318150000,1,5
45275,14.65,128596000,2,4
45282,17.74,104347920,1,5
45233,8.9,108000000,1,5
45198,19.3,30000000,1,2
45212,15.67,378700000,1,3
45205,16.45,58080000,1,3
44946,18.76,111000000,3,1
45247,17.6,90000000,1,4
45289,15.75,116880700,2,3
45261,17.6,115500000,1,4
45198,14,508682000,1,4
45219,18.4,203520000,1,4
45233,5,92879710,1,5
45198,13.72,115259440,1,5
44988,12.75,74000000,1,5
45226,19.85,60478900,1,4
45247,14,123500000,2,4
45030,20.05,447646490,2,4
45240,14,46600000,1,4
45275,15.19,496389754,6,4
45219,14.4,80000000,1,4
45275,17.18,99999859,1,4
45282,14,115500000,1,3
45233,16.2,232854000,1,5
45247,17.6,200000000,1,4
45296,14,152000000,2,4
45247,13.25,91000000,1,3
45275,13.25,101796700,1,3
45275,19.85,60000000,1,4
45205,17.73,137716600,1,4
45212,16.54,213858000,2,4
45275,14.98,140000000,1,4
45275,14,120999168,2,4
45219,16.15,197000000,1,4
45275,7.7,80000000,1,5
45240,18.05,210000000,1,3
45058,21.61,220500000,1,4
45205,8.75,210563600,2,5
45282,17.55,107830000,1,4
45198,6.9,175000000,1,4
45289,7.51,157480000,2,5
45212,16.15,70000000,1,4
45296,19,32000000,1,4
45065,24.17,323920000,2,5
45198,17.35,90000000,1,4
45205,14.31,73700000,1,4
45156,18.47,564588000,2,4
45282,15.45,82800000,1,3
45254,17.23,173639350,1,4
44988,17.25,1127010000,5,3
45198,9,96000000,1,4
45282,14,41350000,1,4
45212,8.27,111000000,1,4
45261,16.42,387671200,2,4
45282,14,90000000,1,4
44953,20.42,1249533000,2,5
45261,18.5,50000000,1,1
45282,5,83250000,1,5
45072,17.87,510000000,2,4
45226,18.3,130000000,1,4
45261,17.71,550000000,1,5
45289,15.12,101920000,1,3
45226,8.97,197400000,3,5
45219,14,62100000,1,4
45212,18,27000000,1,3
45254,16.75,100000000,1,3
45198,13.49,74000000,1,4
45289,16.13,233784000,1,4
45219,9.12,208950200,3,5
45254,17.25,956000000,2,4
45261,18.02,39000000,1,5
45261,18.55,12720000,1,3
45023,12.75,105000000,1,3
45198,14,71097700,1,4
45226,9.9,219800000,1,4
45240,5,75955000,1,4
45254,14,121800000,1,3
45170,17.74,226852500,2,2
45275,7.6,101000000,1,5
45233,16.75,105000000,1,4
45219,16.34,399528000,2,4
45275,12.62,79360000,1,4
45198,18.35,100000000,1,4
45198,5.96,80000000,1,5
45289,14,65100000,1,4
45282,5.75,87000000,1,5
45282,17.46,252000000,1,5
45198,14,61831600,1,4
45219,19.2,14000000,1,3
45268,7.5,118300000,1,4
45247,16.63,35000000,2,3
45282,13.61,162744400,2,4
45282,19.3,41000000,1,1
45247,5.75,94000000,1,4
45247,16.42,146000000,2,5
45289,13.49,283384160,3,4
45275,7.7,99606659,1,5
45261,16.55,163100000,1,4
45233,18.59,101640000,1,3
45198,5,110000000,1,4
45254,14,82842000,1,4
45261,17.73,220000000,2,4
45275,15.45,25000000,1,4
45289,14.4,143000000,1,4
45198,17.55,266500000,1,3
45107,19.11,1689327620,9,4
45268,16.05,93000000,1,4
45289,17.6,189000000,1,4
45268,4.75,105000000,1,4
45275,14,81725235,1,4
45226,16.6,250000000,2,3
45212,18.06,150000000,1,3
45289,17.45,290000000,1,4
45191,14.3,22500000,1,3
45282,14,25000000,1,3
45226,19.98,45022820,1,3
45261,15.5,160000000,1,4
45289,17.6,13000000,1,4
45233,18.58,15000000,1,5
45275,16.85,145579000,1,4
45268,17.05,117898200,1,4
45233,17.6,80000000,1,4
45240,15.9,10000000,1,3
45261,14,94105770,1,4
45016,22.11,564687710,6,5
45149,18.87,509859130,3,3
45233,11.41,197000000,1,4
45177,17.57,391660000,2,3
45282,16.45,100000000,1,4
44960,17.78,286721250,3,4
44939,17.46,1319988000,7,4
45023,13.8,500000000,1,4
45275,18.05,30000000,1,2
45282,14,91000000,1,4
45233,17.34,452000000,2,3
45261,6.05,208158650,1,4
45093,16.73,135000000,4,4
45233,19.85,59200000,1,4
45219,17.35,90204000,1,4
45240,18.08,200000000,1,3
44967,18.24,195544220,3,4
45261,13.3,522000000,6,3
45289,8.5,237300000,1,5
45226,16.75,88660000,1,3
45009,19.12,143000000,2,3
45275,14.92,112585000,1,4
45268,14,104563200,1,4
45163,19.31,1220365250,4,4
44960,19.05,102000000,1,4
45135,17.88,120000000,1,4
45205,5,107490000,1,3
45191,16.99,561388510,2,3
45261,18.55,20000000,1,1
45261,19.3,10000000,1,3
45198,16.63,34000000,3,4
45233,13.25,50000000,1,4
45254,16.55,139000000,1,4
45275,5,69300000,1,5
45289,16.9,100000000,1,2
45289,18.48,110000000,1,3
45289,17.31,33000000,1,4
45219,17.6,95000000,1,3
45198,6.9,350000000,1,4
45268,5,138400000,1,4
45016,18.51,14020470030,62,4
44946,17.2,80000000,2,1
45282,14,122888500,2,4
45135,19.35,40000000,1,2
45261,10.2,67500000,1,4
45198,15.95,28000000,1,4
45233,18.07,25000000,2,4
45219,13.37,349458650,5,4
45240,14,127500000,3,4
45282,14.43,782005900,12,4
45261,19.2,20000000,1,3
45163,14.3,176860000,2,5
45226,17.35,123000000,2,3
45275,14,389597151,4,4
45170,14,126560000,1,3
45275,16.35,10000000,1,4
45282,17.45,145000000,1,4
45058,14,75300000,1,3
45226,16.9,30000000,1,2
45226,14,97300000,1,4
45226,13.25,103565000,1,4
44939,17.59,90000000,1,4
45198,17.94,350000000,1,3
44988,20.47,371000000,1,3
45205,18.13,240000000,2,3
