Fecha,Tasa_efectiva_promedio_ponderada,Montos_desembolsados,Numero_de_creditos_desembolsados,Plazo,Valor_promedio_credito
45275,16.65,200000000,1,3,200000000
45289,18.16,278000000,1,4,278000000
45233,14.89,70679710,2,3,35339855
45261,13.25,116650000,1,3,116650000
45198,16.13,199300000,1,4,199300000
45289,17.6,513100000,1,4,513100000
45254,14.03,278800000,1,4,278800000
45268,5,89544220,1,4,89544220
44995,11.33,110000000,2,5,55000000
45289,13.71,278815720,3,4,92938573.33
45275,19.75,115800000,1,4,115800000
45044,17.72,924770000,4,3,231192500
45198,17,46000000,1,3,46000000
45037,16.32,727600000,7,4,103942857.1
45163,21.15,296100000,1,5,296100000
45275,15.75,89000000,1,3,89000000
45261,16.78,307891600,3,4,102630533.3
45261,13.95,61779380,1,4,61779380
45212,18.35,191800000,1,4,191800000
45198,5,111342000,1,5,111342000
45233,5,197200000,2,5,98600000
45296,16.77,91597123,1,4,91597123
45226,16.15,104000000,1,1,104000000
45296,15.5,22800000,1,3,22800000
45289,19.3,60000000,1,3,60000000
45254,8.9,120000000,1,5,120000000
45240,17.35,20000000,1,3,20000000
45240,14,103400000,1,4,103400000
45261,15.9,107200000,1,4,107200000
45275,15.75,119604000,1,4,119604000
45247,17.74,25000000,1,2,25000000
45198,5,88800000,1,5,88800000
45149,18.38,394800000,2,3,197400000
45289,15.12,57629610,1,5,57629610
45002,20.15,27500000,1,2,27500000
45198,17.82,175000000,2,5,87500000
45296,8.8,209708030,1,3,209708030
45198,16.73,277315500,1,4,277315500
45198,17.45,192500000,1,4,192500000
45107,18.24,623865090,7,3,89123584.29
45233,17.88,12300000,1,3,12300000
45254,18.45,178158000,1,4,178158000
45240,16.88,165494300,2,4,82747150
45289,17.57,314790000,1,4,314790000
45261,17.6,91000000,1,4,91000000
44946,20.41,369781200,2,4,184890600
45247,8.6,10000000,1,5,10000000
45205,16.99,42632000,1,5,42632000
45240,17.35,20000000,1,1,20000000
45121,18.34,240000000,1,4,240000000
45198,17.45,150500000,1,4,150500000
45268,19.2,50000000,1,4,50000000
45261,15.9,525000000,1,4,525000000
45296,6.07,178000000,1,4,178000000
45044,21.59,449170000,2,5,224585000
44967,21.05,130000000,1,2,130000000
45198,16.45,109246450,1,4,109246450
45296,7.5,121000000,1,3,121000000
45233,17.6,135854460,1,4,135854460
45219,17.66,72000000,1,3,72000000
45254,18.45,116747000,1,3,116747000
45226,16.95,416976560,1,4,416976560
45198,16.84,64000000,1,3,64000000
45023,16.28,59500000,2,1,29750000
45289,14,61100000,1,4,61100000
45205,18.15,121000000,1,3,121000000
45198,10.56,99970520,1,5,99970520
45268,18.75,125300000,1,4,125300000
45198,18.86,51755430,1,4,51755430
45254,14.99,170000000,1,4,170000000
45247,17.84,110000000,1,3,110000000
45142,19.15,25000000,1,2,25000000
45233,18.3,93000000,1,3,93000000
45205,5,65720000,1,5,65720000
45275,18,55000000,1,3,55000000
45240,14,38700000,1,5,38700000
45107,17.12,824863000,17,1,48521352.94
45205,14.4,195000000,1,4,195000000
45233,15.69,124915000,2,4,62457500
45219,17.03,579888000,2,4,289944000
45219,15.36,55950000,2,4,27975000
45205,17.91,476000000,1,4,476000000
45261,13.99,60000000,1,3,60000000
45282,17.05,281000000,1,3,281000000
45226,19.15,50000000,1,3,50000000
45282,16.05,10000000,1,2,10000000
45296,14,152000000,2,3,76000000
45247,13.25,180252000,2,4,90126000
45219,12.84,125280000,1,3,125280000
45023,21.56,477120490,1,4,477120490
45212,5,76727000,1,4,76727000
45198,18.35,130000000,1,3,130000000
45226,17.16,70000000,2,4,35000000
45219,19.2,86990000,1,4,86990000
45289,15.68,297500000,1,3,297500000
45002,18.49,1024428230,5,4,204885646
45282,17.35,49500000,1,1,49500000
45282,13.25,162400000,1,4,162400000
45226,15.86,538000000,1,4,538000000
44967,16.65,640000000,2,3,320000000
45205,5,285339740,3,4,95113246.67
45282,17.6,88200000,1,4,88200000
45247,14,88000000,1,5,88000000
45282,18.16,45000000,1,5,45000000
45226,5,59404810,3,4,19801603.33
45233,12.62,77000000,1,4,77000000
45261,8.8,96166000,1,4,96166000
45212,19.55,349073900,1,3,349073900
45275,13.64,211243610,2,4,105621805
45275,15.45,50000000,1,3,50000000
45289,15.5,56390000,1,3,56390000
45261,13.62,115200000,1,4,115200000
45247,20.35,73680000,1,4,73680000
45226,14,107800000,1,4,107800000
44995,16.99,27000000,2,3,13500000
45268,6.9,110000000,1,5,110000000
45198,17.89,240000000,2,3,120000000
45254,13.72,80600000,1,4,80600000
45261,17,60000000,1,3,60000000
45282,2.91,111000000,1,4,111000000
45289,21,169400000,1,4,169400000
45268,18.1,287497000,1,4,287497000
45233,15.5,42400000,1,3,42400000
45282,7.5,98000000,1,4,98000000
45037,22.4,411696000,1,4,411696000
45261,6.9,161000000,1,4,161000000
45261,14,18571520,1,3,18571520
45219,19.3,30000000,1,1,30000000
44967,15.1,91000000,1,3,91000000
45198,16.01,917014340,1,4,917014340
45079,15.7,600000000,1,3,600000000
45205,13.25,126900000,1,4,126900000
45205,8.9,84000000,1,5,84000000
45205,15.86,82625000,2,4,41312500
45198,7.31,165000000,1,4,165000000
45254,17.25,483910000,1,4,483910000
45268,17.05,300000000,1,4,300000000
44974,17.03,109000000,4,4,27250000
45261,14,66600000,1,4,66600000
45296,18.58,123570462,1,5,123570462
45254,9.3,121800000,1,5,121800000
45086,17.7,60000000,2,2,30000000
45261,16.14,1000000000,1,3,1000000000
45261,16.75,122400000,1,4,122400000
45205,19.32,179830000,1,4,179830000
45261,17.61,200000000,1,4,200000000
45219,17.6,70000000,1,3,70000000
45254,8.8,96096700,1,4,96096700
45268,14,125046000,1,4,125046000
45135,21.08,190000000,2,1,95000000
45275,8.1,30157600,1,5,30157600
44939,18.85,70900000,3,1,23633333.33
45268,19.35,40000000,1,2,40000000
45254,5,84000000,1,4,84000000
45282,19.35,155000000,1,3,155000000
45247,5,108808000,1,4,108808000
45275,14.03,154000000,1,4,154000000
45100,24.81,300000000,1,3,300000000
45226,10.1,335000000,1,4,335000000
45163,17.45,115000000,3,3,38333333.33
45247,5,176822520,3,5,58940840
45254,19.35,80000000,1,3,80000000
45289,16.44,954590000,2,4,477295000
45219,16.45,80000000,1,4,80000000
45275,15.59,102700000,2,4,51350000
45282,14,96550000,1,4,96550000
45289,17.6,130000000,1,3,130000000
45233,14,79100000,1,4,79100000
45268,14,88700000,1,5,88700000
45261,14,61700000,1,3,61700000
45282,19,18000000,1,3,18000000
45289,17.45,177100000,1,4,177100000
45219,5,23698000,1,4,23698000
45226,16.75,117000000,1,4,117000000
45233,14,57200000,1,5,57200000
45219,13.25,54800000,1,4,54800000
45233,16.75,100000000,1,1,100000000
45093,22.39,131300000,2,4,65650000
45198,19.8,110000000,1,3,110000000
45170,21.25,53050000,1,3,53050000
45072,13.66,275960000,3,5,91986666.67
45282,18.05,10476710,1,3,10476710
45226,16.75,99892000,1,4,99892000
44988,19.69,529029880,1,4,529029880
45198,16.7,131822660,3,5,43940886.67
45296,15.25,126400000,1,4,126400000
45282,5,231384000,2,4,115692000
45282,16.55,140000000,1,4,140000000
45233,15.86,136960690,1,4,136960690
45254,14,91000000,1,4,91000000
45212,18.86,100000000,1,3,100000000
44995,20.95,270000000,1,3,270000000
45205,16,112000000,1,5,112000000
45247,18.34,62000000,1,4,62000000
45198,17.6,160000000,1,4,160000000
45205,19.3,30000000,1,3,30000000
45051,22,85000000,1,1,85000000
45233,21.85,15000000,1,1,15000000
45261,16.55,250000000,1,4,250000000
45282,14,86100000,1,4,86100000
45226,14,51800000,1,4,51800000
45289,7.6,55840000,1,5,55840000
45268,8.8,57520000,1,5,57520000
45198,14,70284000,1,4,70284000
45198,16,290000000,1,4,290000000
45261,16.55,262500000,1,4,262500000
45261,17.88,14000000,1,4,14000000
45296,13.25,121800000,1,3,121800000
45261,19.35,92000000,1,3,92000000
45282,19.2,67970000,1,3,67970000
45261,14,117600000,1,4,117600000
45240,14,120000000,1,4,120000000
45261,18.44,409000000,2,4,204500000
45226,4.96,128992000,1,4,128992000
45233,10.05,190000000,1,4,190000000
45296,18.08,302000000,1,4,302000000
45100,17.55,217000000,1,3,217000000
45065,19.05,121600000,7,1,17371428.57
45233,19.35,52000000,1,3,52000000
45254,15.8,239896000,1,4,239896000
45198,14,122000000,1,3,122000000
45226,5,40500000,1,3,40500000
45268,15.5,122861000,1,3,122861000
45226,18.3,30000000,1,4,30000000
45261,19.2,64692000,1,4,64692000
44953,20.76,850000000,4,4,212500000
45268,17.88,15000000,1,4,15000000
45289,14.98,180000000,1,4,180000000
45275,14,187459430,2,4,93729715
45268,14,94000000,1,4,94000000
45296,5,94530000,1,4,94530000
45226,16.55,140000000,1,4,140000000
45079,14.25,511000000,6,4,85166666.67
45212,6.9,145000000,1,5,145000000
45261,18.55,13900000,1,3,13900000
45282,7.4,55000000,1,4,55000000
45261,5,80730000,1,4,80730000
45226,18.3,81000010,1,3,81000010
45142,14,100000000,1,3,100000000
45268,15.25,104523000,2,5,52261500
45268,5,513027550,5,5,102605510
45240,13.52,90000000,1,3,90000000
45240,5,186236000,2,5,93118000
45219,14,68200000,1,5,68200000
45268,15,300000000,1,3,300000000
45240,15.5,508000000,1,3,508000000
45198,18.35,370475000,1,3,370475000
45275,17.2,62000000,1,4,62000000
45289,17.51,1082600000,3,4,360866666.7
45212,17.7,118400000,1,4,118400000
45282,14,96467500,1,4,96467500
45275,15.91,25000000,1,1,25000000
45247,8.72,358525780,4,5,89631445
45296,18.04,250000000,2,3,125000000
45198,10.56,57367000,1,5,57367000
45198,17.55,173000000,1,4,173000000
45261,14.74,52900000,1,4,52900000
45261,17.6,142000000,1,4,142000000
45226,14,98000000,1,4,98000000
45247,17.6,102000000,1,4,102000000
44967,12.39,749500000,6,4,124916666.7
45282,15.68,297500000,1,3,297500000
45268,14,76900000,1,5,76900000
45261,14,12450000,1,3,12450000
45198,15.25,58000000,1,4,58000000
45233,18.75,110000000,1,5,110000000
45219,18.45,200000000,1,4,200000000
45254,18.45,147000000,1,4,147000000
45219,19.93,72800000,1,4,72800000
45282,14,75520000,1,4,75520000
45289,13.86,199765000,3,4,66588333.33
45289,14,49548400,1,4,49548400
45275,13.4,105000000,1,4,105000000
45198,8.8,92052000,1,4,92052000
45198,14,31600000,1,4,31600000
45121,17.53,20000000,2,3,10000000
45233,17.8,10200000,1,3,10200000
45254,5,131900000,1,5,131900000
45261,15.66,127526230,3,3,42508743.33
45226,14,75300000,1,4,75300000
45205,14,91000000,1,4,91000000
45212,9.8,137040000,2,4,68520000
45184,18.66,77400000,2,3,38700000
45247,15.94,87969400,1,3,87969400
45240,5,64600000,1,4,64600000
45198,9.42,117846400,2,5,58923200
45198,16.75,68600000,1,4,68600000
45198,19.3,69000000,2,3,34500000
45205,17.43,73978000,2,3,36989000
45261,14,97377310,2,4,48688655
45219,16.75,87395000,1,3,87395000
45198,19.35,20000000,1,3,20000000
45240,9.02,104692000,2,5,52346000
45212,17.74,25000000,1,4,25000000
45289,14.98,200000000,1,4,200000000
45226,19,189051800,1,5,189051800
45261,18.75,196000000,1,3,196000000
45296,13.99,86949350,1,4,86949350
45198,14.12,120000000,1,5,120000000
45128,17.52,109200000,2,4,54600000
45226,18.45,181016500,1,4,181016500
45296,15.12,53442567,1,5,53442567
45296,14,75326000,1,4,75326000
45247,13.25,120000000,1,4,120000000
45233,5,121000000,1,4,121000000
45275,13.54,109620000,1,3,109620000
45198,17.6,80000000,1,1,80000000
45226,16.34,50000000,2,3,25000000
45205,17.6,120000000,1,4,120000000
45296,17.6,138530000,1,4,138530000
45254,15.39,193300000,1,5,193300000
45289,19.35,95000000,1,3,95000000
45233,13.25,116000000,1,4,116000000
45282,19.35,180000000,2,3,90000000
45149,18.63,693305500,9,4,77033944.44
45205,17.65,181766900,1,3,181766900
45226,16.15,189000000,1,4,189000000
45219,13.54,73670520,1,3,73670520
45247,8.7,139200000,1,4,139200000
45282,16.05,127000000,1,4,127000000
45198,19.3,25100000,1,2,25100000
45212,19.3,20000000,1,2,20000000
45247,20.41,58000000,1,1,58000000
45184,19.2,28000000,1,1,28000000
45233,15.12,79776000,1,5,79776000
45275,17.45,24517500,1,4,24517500
45212,5,78680000,1,5,78680000
45226,18.45,98500000,1,3,98500000
45128,22.93,11845910,1,3,11845910
45289,5,63220000,1,5,63220000
45268,13.54,46556500,1,3,46556500
45233,12.6,326900000,1,4,326900000
45254,21.85,66000000,1,3,66000000
45261,17.75,30000000,1,3,30000000
45240,5,56800000,1,4,56800000
45275,14,73400000,1,4,73400000
45212,19.35,20500000,1,1,20500000
45254,8.8,26600000,1,5,26600000
45198,17.1,60000000,1,4,60000000
44967,18.45,120000000,1,3,120000000
45226,5,65094000,1,4,65094000
45268,14,59999900,1,4,59999900
45198,17.88,315000000,1,5,315000000
45282,17.5,238000000,1,4,238000000
45226,18.59,140000000,1,4,140000000
45198,17.79,143000000,3,5,47666666.67
45261,13.25,106680000,1,4,106680000
45261,19.05,120000000,1,4,120000000
45289,17.02,110000000,1,4,110000000
45198,15.7,120000000,1,4,120000000
45296,14,133632000,1,4,133632000
45261,5,69528000,1,5,69528000
45268,15.95,425000000,1,4,425000000
45275,15.8,440000000,1,4,440000000
45219,17.55,220000000,2,3,110000000
45114,18.36,159400000,3,1,53133333.33
45247,17.25,340000000,1,4,340000000
45296,17.1,10000000,1,1,10000000
45289,14,253841700,3,4,84613900
45282,5.74,147000000,1,4,147000000
45261,5,227600000,2,5,113800000
45212,17.35,20000000,1,1,20000000
45268,14,65500000,1,4,65500000
45254,17.6,101000000,1,4,101000000
45261,9.9,99322000,1,5,99322000
45219,14,105000000,1,4,105000000
45226,14,111200000,1,4,111200000
45212,16.6,264480000,1,4,264480000
45275,16.85,180400000,1,4,180400000
45205,14,107607500,1,4,107607500
45254,16.15,72315700,1,4,72315700
45156,17.1,376000000,8,1,47000000
45233,16,70000000,1,2,70000000
45219,5,181026200,3,5,60342066.67
45051,19.38,515700000,4,4,128925000
45219,18.45,200000000,1,4,200000000
45226,14,69608500,3,4,23202833.33
45233,14,121800000,1,3,121800000
45268,15,191700000,2,4,95850000
45198,15.56,561000000,1,4,561000000
45163,17.6,219000000,5,1,43800000
45261,10,303647400,1,5,303647400
45261,19.3,18390000,1,3,18390000
45268,16.95,400000000,1,3,400000000
45198,5,100000000,1,5,100000000
45268,7.31,170200000,1,4,170200000
45268,16.55,452400000,2,3,226200000
45219,18.58,20000000,1,2,20000000
45282,14,77700000,1,5,77700000
45198,18.55,40000000,1,2,40000000
45289,14,100400000,1,4,100400000
45198,19.7,53000000,1,4,53000000
45233,15.22,179670300,3,5,59890100
45023,16.92,103000000,1,5,103000000
45240,18.55,105934500,1,3,105934500
45198,5,332700000,3,5,110900000
45233,14.3,121800000,1,4,121800000
45219,19.35,109000000,1,3,109000000
45219,16.9,20000000,1,3,20000000
45254,14,12393000,1,3,12393000
45275,7.6,120000000,1,5,120000000
45282,7.6,240584000,2,5,120292000
45240,17.6,138131000,1,4,138131000
45198,13.54,49769120,1,3,49769120
45219,16.55,500000000,1,4,500000000
45254,16.1,250000000,1,3,250000000
45149,20.88,91000000,1,3,91000000
45282,14,147349000,2,4,73674500
45247,16.09,243200000,2,4,121600000
45226,13.25,120000000,1,4,120000000
45275,13.68,2292611800,22,4,104209627.3
45268,8.8,254800000,1,5,254800000
45233,19.2,90000000,1,3,90000000
45219,18.23,60965830,3,3,20321943.33
45275,19.35,250000000,1,3,250000000
45247,14.03,79100000,1,4,79100000
45240,8.6,84540000,1,5,84540000
45247,14,103000000,1,5,103000000
45261,17.05,121799900,1,3,121799900
45254,17.6,205656000,1,4,205656000
45226,17.38,129500000,1,3,129500000
45261,14.3,98700000,1,4,98700000
45016,17.6,145000000,1,3,145000000
45275,16.55,136720000,1,4,136720000
45268,14,54044220,1,4,54044220
45289,4.75,120265910,1,4,120265910
45128,18.45,173000000,2,1,86500000
45275,14,108000000,1,5,108000000
45205,9.3,108000000,1,5,108000000
45198,14,94683400,1,4,94683400
45079,18.55,136000000,1,4,136000000
45107,18.24,806159810,9,3,89573312.22
45254,13.03,325312000,3,4,108437333.3
45205,17.93,227000000,1,4,227000000
45261,16.3,10211480,1,4,10211480
45289,14.3,88800000,1,5,88800000
45254,18.35,50000000,1,3,50000000
45247,14,98400000,1,4,98400000
45240,15,260000000,1,4,260000000
45247,15.9,18400000,1,1,18400000
45261,17.79,270000000,3,3,90000000
45275,15.12,109620000,1,4,109620000
45030,20.41,80000000,1,4,80000000
45282,15.12,70000000,1,5,70000000
45268,14,55000000,1,3,55000000
45247,15.12,229160000,2,3,114580000
45282,18.05,109000000,1,4,109000000
45226,17.32,71035540,1,5,71035540
45240,13.25,20989950,1,4,20989950
45079,14.45,487000000,2,5,243500000
45275,14,127881000,1,4,127881000
45219,14,78800000,1,4,78800000
45212,18.16,29600000,1,5,29600000
45254,5,67300000,1,5,67300000
45289,14.3,89960000,1,3,89960000
45086,21.03,75000000,1,5,75000000
45065,20.92,280000000,1,5,280000000
45289,17.5,85000000,1,1,85000000
45219,18.04,170000000,1,3,170000000
45275,17,42000000,1,3,42000000
45261,17.6,266000000,1,4,266000000
45219,8.9,37570000,1,5,37570000
45037,20.15,70000000,1,2,70000000
45275,13.25,56000000,1,4,56000000
45289,14,45399000,1,4,45399000
45198,14,75200000,1,5,75200000
45247,5,134000000,1,4,134000000
45289,5.44,403194000,4,5,100798500
45268,9.9,418816600,1,4,418816600
45212,19.35,118000000,1,3,118000000
45219,17.7,38134750,1,3,38134750
45226,9.15,280000000,3,4,93333333.33
45261,15.12,43700000,1,5,43700000
45233,16.85,270000000,1,4,270000000
45289,14,15210000,1,4,15210000
45212,14,99480400,2,4,49740200
45219,8.6,50000000,1,4,50000000
45233,14.95,123635000,1,3,123635000
45282,14,100000000,1,4,100000000
45275,14,115000000,1,4,115000000
45289,17.45,196000000,1,4,196000000
45226,16.55,400000000,1,4,400000000
45254,18.05,127000000,1,4,127000000
45282,17.05,230000000,1,4,230000000
45289,16.01,671500000,1,4,671500000
45240,18,350000000,1,3,350000000
45212,21,23499770,1,4,23499770
45282,8.06,748009220,9,5,83112135.56
45233,18.75,145730000,1,4,145730000
45177,15.76,499500000,4,3,124875000
45198,8.7,47564970,1,4,47564970
45226,17.6,145000000,1,4,145000000
45275,18.02,15000000,1,2,15000000
45289,16.41,750000000,1,3,750000000
44981,21.2,60000000,1,1,60000000
45261,13.05,78400000,1,3,78400000
45282,17.15,135000000,1,4,135000000
45240,19.35,93000000,1,3,93000000
45058,17.5,449800000,2,4,224900000
45219,16.55,180000000,1,3,180000000
45219,21.85,40900000,1,2,40900000
45268,5,69100000,1,5,69100000
45128,18.05,98106660,1,1,98106660
45226,17.6,301000000,1,4,301000000
45240,16.1,250000000,1,3,250000000
45275,21.21,85000000,1,3,85000000
45016,19.43,228000000,1,4,228000000
45282,13.25,106380000,1,3,106380000
45268,18,200000000,1,3,200000000
45240,16.75,120400000,1,3,120400000
45282,16.65,119000000,1,3,119000000
45275,19.85,78300000,1,4,78300000
44960,16.7,15000000,1,1,15000000
45233,9.9,57200000,1,4,57200000
45289,21.06,187000000,1,4,187000000
45282,17.8,15000000,1,1,15000000
45219,18.27,160000000,1,5,160000000
45233,6.07,131800000,1,5,131800000
45275,16.9,20500000,1,1,20500000
45261,14,121300000,1,3,121300000
45268,14,121280000,1,4,121280000
45268,17.6,140000000,1,3,140000000
45023,12.75,382020000,5,4,76404000
45226,18,193200000,1,4,193200000
45198,13.25,74500000,1,4,74500000
45226,17.46,22000000,1,2,22000000
45275,5.8,110000000,1,4,110000000
45205,17.05,48100000,1,4,48100000
45261,17.25,280000000,1,4,280000000
45205,14,23267000,1,4,23267000
45002,12.75,84000000,1,3,84000000
45198,18.3,99700000,1,4,99700000
45261,9.3,60200000,1,5,60200000
45261,17.45,241000000,2,4,120500000
45212,8.83,338912300,3,4,112970766.7
